frame_i,time,m_per_pixel,g_center,r_center,rect_points,angle,acceleration
1344.0,22.437395659432386,0.0009209747140751435,1087:487,1186:541,762:449:762:231:951:231:951:449,1.0714496051147666,-0.2916666666666667:-2.8333333333333335:-0.20833333333333334
1345.0,22.45409015025042,0.0009209747140751435,1069:494,1167:551,762:449:762:230:935:230:935:449,1.0439917189558405,0.125:-3.5:-0.375
1346.0,22.470784641068448,0.0009209747140751435,1051:502,1143:566,762:449:762:233:923:233:923:449,0.9629943306809362,-0.16666666666666666:-2.2916666666666665:-0.041666666666666664
1347.0,22.487479131886477,0.0009209747140751435,1032:512,1118:583,762:449:762:233:912:233:912:449,0.8806504408162148,0.375:-1.2083333333333333:-0.25
1348.0,22.504173622704506,0.0009209747140751435,1012:522,1090:602,761:449:761:233:901:233:901:449,0.7727406115633964,0.375:-1.2083333333333333:-0.25
1349.0,22.52086811352254,0.0009209747140751435,992:533,1058:621,762:449:762:233:895:233:895:449,0.6435011087932844,0.041666666666666664:-0.9166666666666666:0.041666666666666664
1350.0,22.537562604340568,0.0009209747140751435,972:543,1023:640,762:449:762:233:898:233:898:449,0.4840529396873442,0.08333333333333333:-0.4583333333333333:0.041666666666666664
1351.0,22.554257095158597,0.0009209747140751435,953:551,980:656,761:449:761:233:896:233:896:449,0.25168997175818675,-0.20833333333333334:-0.20833333333333334:0.3333333333333333
1352.0,22.57095158597663,0.0009209747140751435,932:554,935:663,762:449:762:233:900:233:900:449,0.027515989285454418,-0.20833333333333334:-0.20833333333333334:0.3333333333333333
1353.0,22.58764607679466,0.0009209747140751435,904:553,889:660,762:449:762:233:903:233:903:449,-0.13927925953684642,0.16666666666666666:-0.16666666666666666:0.08333333333333333
1354.0,22.604340567612688,0.0009209747140751435,871:542,846:649,762:449:762:233:904:233:904:449,-0.2295273542432904,0.25:-0.041666666666666664:0.08333333333333333
1355.0,22.621035058430717,0.0009209747140751435,852:533,806:630,762:449:762:233:906:233:906:449,-0.44281728896458905,0.20833333333333334:-0.041666666666666664:0.0
1356.0,22.63772954924875,0.0009209747140751435,831:522,771:610,762:449:760:234:897:232:899:448,-0.5984188934785372,0.25:-0.041666666666666664:0.08333333333333333
1357.0,22.65442404006678,0.0009209747140751435,818:515,741:589,1068:451:940:448:945:230:1073:233,-0.8052630996486133,0.25:-0.041666666666666664:0.08333333333333333
1358.0,22.671118530884808,0.0009209747140751435,800:505,714:570,1069:451:927:448:931:230:1073:233,-0.9235846598918461,0.20833333333333334:0.0:0.16666666666666666
1359.0,22.687813021702837,0.0009209747140751435,783:497,691:554,1069:451:913:448:917:230:1072:233,-1.0161147191255762,0.125:-0.08333333333333333:0.041666666666666664
1360.0,22.70450751252087,0.0009209747140751435,766:491,671:543,1069:451:898:448:902:230:1072:233,-1.0699757668304135,0.2916666666666667:-0.16666666666666666:0.041666666666666664
1361.0,22.7212020033389,0.0009209747140751435,750:485,653:535,1069:451:882:448:886:230:1073:233,-1.0948542553159382,0.375:-0.16666666666666666:0.0
1362.0,22.737896494156928,0.0009209747140751435,734:481,637:531,864:449:864:233:1072:233:1072:449,-1.0948542553159382,0.375:-0.16666666666666666:0.0
1363.0,22.75459098497496,0.0009209747140751435,719:479,622:529,849:449:849:233:1072:233:1072:449,-1.0948542553159382,0.3333333333333333:-0.5:-0.125
1364.0,22.77128547579299,0.0009209747140751435,704:477,610:532,1069:451:832:448:835:230:1072:233,-1.0414000020730345,0.375:-0.625:-0.041666666666666664
1365.0,22.78797996661102,0.0009209747140751435,691:476,601:537,1070:450:784:448:786:231:1072:233,-0.9751408114291862,0.16666666666666666:-1.25:0.0
1366.0,22.804674457429048,0.0009209747140751435,680:476,595:545,1070:450:764:448:766:231:1072:233,-0.8889228379079926,0.16666666666666666:-2.25:-0.041666666666666664
1367.0,22.82136894824708,0.0009209747140751435,669:476,593:554,1070:450:761:448:763:231:1072:233,-0.7724118804772758,-0.4166666666666667:-3.2916666666666665:-0.16666666666666666
1368.0,22.83806343906511,0.0009209747140751435,662:476,595:562,1070:450:759:448:761:231:1072:233,-0.6618476739064046,-0.4166666666666667:-3.2916666666666665:-0.16666666666666666
1369.0,22.85475792988314,0.0009209747140751435,662:478,601:569,1070:450:757:448:758:231:1072:233,-0.5905342437085763,-1.125:-2.75:0.041666666666666664
1370.0,22.871452420701168,0.0009209747140751435,660:477,610:573,760:449:760:232:1071:232:1071:449,-0.4801750296035269,-0.875:-1.7083333333333333:0.20833333333333334
1371.0,22.8881469115192,0.0009209747140751435,660:472,621:575,1069:450:760:448:762:230:1071:233,-0.3619587572377291,-0.5833333333333334:-1.2916666666666667:-0.08333333333333333
1372.0,22.90484140233723,0.0009209747140751435,663:470,633:575,761:449:761:232:1071:232:1071:449,-0.27829965900511133,-0.2916666666666667:-0.75:0.041666666666666664
1373.0,22.92153589315526,0.0009209747140751435,664:468,645:575,1070:451:758:448:760:230:1072:233,-0.17573829668536678,-0.2916666666666667:-0.75:0.041666666666666664
1374.0,22.938230383973288,0.0009209747140751435,667:466,655:575,1070:451:757:448:759:230:1072:233,-0.10965017216891,-0.4583333333333333:-0.8333333333333334:-0.08333333333333333
1375.0,22.95492487479132,0.0009209747140751435,673:469,665:576,760:449:760:232:1072:232:1072:449,-0.07462750570751274,0.25:-0.4166666666666667:-0.08333333333333333
1376.0,22.97161936560935,0.0009209747140751435,680:471,674:579,761:449:761:232:1072:232:1072:449,-0.05549850524571683,-0.3333333333333333:-0.625:0.0
1377.0,22.98831385642738,0.0009209747140751435,688:475,682:583,762:449:762:232:1072:232:1072:449,-0.05549850524571683,-0.3333333333333333:-0.625:0.0
1378.0,23.00500834724541,0.0009209747140751435,696:481,689:588,762:449:762:232:1072:232:1072:449,-0.06532746962335156,-0.3333333333333333:-0.75:0.041666666666666664
1379.0,23.02170283806344,0.0009209747140751435,720:491,695:595,761:449:761:232:1071:232:1071:449,-0.23590861706847166,-0.375:-0.9583333333333334:0.0
1380.0,23.03839732888147,0.0009209747140751435,712:498,700:603,760:449:760:232:1072:232:1072:449,-0.11379200714370806,-0.4166666666666667:-1.6666666666666667:-0.08333333333333333
1381.0,23.0550918196995,0.0009209747140751435,704:504,704:611,761:449:761:232:1072:232:1072:449,0.0,-0.2916666666666667:-2.3333333333333335:-0.16666666666666666
1382.0,23.07178631051753,0.0009209747140751435,716:511,707:618,1071:450:770:448:772:231:1072:233,-0.08391462693919144,-0.2916666666666667:-2.3333333333333335:-0.16666666666666666
1383.0,23.08848080133556,0.0009209747140751435,729:518,711:623,1071:450:792:448:794:231:1072:233,-0.16977827396833844,-0.08333333333333333:-2.75:-0.16666666666666666
1384.0,23.10517529215359,0.0009209747140751435,752:523,716:625,1069:453:827:448:831:228:1073:233,-0.3392926144540447,0.08333333333333333:-2.125:0.0
1385.0,23.12186978297162,0.0009209747140751435,773:529,724:624,857:449:857:233:1072:233:1072:449,-0.47619925107037375,-0.08333333333333333:-1.1666666666666667:0.2916666666666667
1386.0,23.13856427378965,0.0009209747140751435,794:530,736:621,869:449:869:233:1072:233:1072:449,-0.5674399494578489,0.2916666666666667:-0.625:0.08333333333333333
1387.0,23.15525876460768,0.0009209747140751435,814:530,752:618,887:449:887:233:1072:233:1072:449,-0.6137700950165683,0.2916666666666667:-0.625:0.08333333333333333
1388.0,23.17195325542571,0.0009209747140751435,835:530,769:616,932:449:932:233:1072:233:1072:449,-0.6545707673233914,0.3333333333333333:-0.4166666666666667:0.041666666666666664
1389.0,23.18864774624374,0.0009209747140751435,856:530,790:616,762:449:762:233:899:233:899:449,-0.6545707673233914,0.125:-0.2916666666666667:0.16666666666666666
1390.0,23.20534223706177,0.0009209747140751435,877:531,813:619,762:449:762:234:913:234:913:449,-0.628796286415433,0.20833333333333334:-0.16666666666666666:0.08333333333333333
1391.0,23.2220367278798,0.0009209747140751435,896:532,838:623,762:449:762:232:930:232:930:449,-0.5674399494578489,0.20833333333333334:-0.20833333333333334:0.041666666666666664
1392.0,23.23873121869783,0.0009209747140751435,917:534,866:628,761:449:761:232:942:232:942:449,-0.4971079194504563,0.20833333333333334:-0.20833333333333334:0.041666666666666664
1393.0,23.255425709515862,0.0009209747140751435,938:536,895:635,762:449:762:232:956:232:956:449,-0.409757927924383,0.20833333333333334:-0.20833333333333334:0.041666666666666664
1394.0,23.27212020033389,0.0009209747140751435,961:540,929:642,761:449:761:232:965:232:965:449,-0.3040009393401446,0.125:-0.20833333333333334:0.08333333333333333
1395.0,23.28881469115192,0.0009209747140751435,984:543,964:647,762:449:762:232:972:232:972:449,-0.18998828791871572,0.125:-0.6666666666666666:0.041666666666666664
1396.0,23.30550918196995,0.0009209747140751435,1006:542,999:651,762:449:762:232:976:232:976:449,-0.06413211500143158,0.20833333333333334:-0.75:0.041666666666666664
1397.0,23.322203672787982,0.0009209747140751435,1037:543,1040:649,761:449:761:232:976:232:976:449,0.028294333848503724,0.20833333333333334:-0.75:0.041666666666666664
1398.0,23.33889816360601,0.0009209747140751435,1056:537,1079:640,762:449:762:232:978:232:978:449,0.21969669474127057,0.16666666666666666:-1.875:-0.041666666666666664
1399.0,23.35559265442404,0.0009209747140751435,1074:528,1114:626,762:449:762:232:978:232:978:449,0.38752380578027884,-0.20833333333333334:-2.375:-0.16666666666666666
1400.0,23.37228714524207,0.0009209747140751435,1091:518,1146:609,762:449:762:232:981:232:981:449,0.5436452955332054,-0.4166666666666667:-1.9166666666666667:-0.041666666666666664
1401.0,23.3889816360601,0.0009209747140751435,1105:507,1173:591,762:449:762:232:985:232:985:449,0.6805212246672144,-0.25:-1.2916666666666667:-0.25
1402.0,23.40567612687813,0.0009209747140751435,1119:498,1196:573,761:449:761:232:990:232:990:449,0.798555298870204,-0.25:-1.2916666666666667:-0.25
1403.0,23.42237061769616,0.0009209747140751435,1131:488,1216:555,761:449:761:232:996:232:996:449,0.9032702665946647,0.3333333333333333:-1.0833333333333333:-0.5
1404.0,23.439065108514193,0.0009209747140751435,1141:482,1232:541,762:449:762:232:1006:232:1006:449,0.9955807500596179,-0.3333333333333333:-0.625:0.041666666666666664
1405.0,23.45575959933222,0.0009209747140751435,1151:475,1246:530,762:449:762:232:1014:232:1014:449,1.0460005551447893,-0.25:-0.5416666666666666:0.0
1406.0,23.47245409015025,0.0009209747140751435,1160:469,1258:521,762:449:762:232:1023:232:1023:449,1.0829598881352542,-0.3333333333333333:-0.5:0.08333333333333333
1407.0,23.48914858096828,0.0009209747140751435,1169:466,1268:516,761:449:761:232:1063:232:1063:449,1.103116481582997,-0.3333333333333333:-0.5:0.08333333333333333
1408.0,23.505843071786312,0.0009209747140751435,1177:464,1275:515,762:449:762:232:1064:232:1064:449,1.0909558012765688,-0.3333333333333333:-0.5:0.08333333333333333
1409.0,23.52253756260434,0.0009209747140751435,1184:463,1281:518,762:449:762:232:1064:232:1064:449,1.0549872413183745,-0.375:-0.5416666666666666:0.08333333333333333
1410.0,23.53923205342237,0.0009209747140751435,1190:463,1283:523,762:449:762:232:1064:232:1064:449,0.9978301839061905,-0.4583333333333333:-0.6666666666666666:0.125
1411.0,23.5559265442404,0.0009209747140751435,1195:465,1283:532,762:449:762:232:1066:232:1066:449,0.920062071090453,-0.4583333333333333:-0.9166666666666666:0.08333333333333333
1412.0,23.572621035058432,0.0009209747140751435,1198:468,1281:541,762:449:762:232:1069:232:1069:449,0.8494131412317923,-0.4583333333333333:-0.9166666666666666:0.08333333333333333
1413.0,23.58931552587646,0.0009209747140751435,1200:472,1275:553,761:449:761:232:1068:232:1068:449,0.7469555733762603,-0.625:-1.3333333333333333:0.125
1414.0,23.60601001669449,0.0009209747140751435,1200:476,1264:565,762:449:762:231:1070:231:1070:449,0.6234308114114129,0.0:-2.2083333333333335:-0.25
1415.0,23.62270450751252,0.0009209747140751435,1196:480,1252:575,762:449:762:231:1070:231:1070:449,0.5326436072295171,-0.3333333333333333:-3.125:-0.125
1416.0,23.639398998330552,0.0009209747140751435,1191:483,1236:584,762:449:762:231:1071:231:1071:449,0.4191426029666714,0.16666666666666666:-3.25:-0.375
1417.0,23.65609348914858,0.0009209747140751435,1184:486,1217:592,762:449:762:231:1070:231:1070:449,0.30181017776238317,0.16666666666666666:-3.25:-0.375
1418.0,23.67278797996661,0.0009209747140751435,1176:490,1197:598,762:449:762:231:1071:231:1071:449,0.1920480172407301,0.4583333333333333:-1.875:-0.375
1419.0,23.689482470784643,0.0009209747140751435,1164:494,1177:603,762:449:762:231:1071:231:1071:449,0.11870533714317706,0.08333333333333333:-1.25:-0.20833333333333334
1420.0,23.706176961602672,0.0009209747140751435,1150:498,1157:608,762:449:762:232:1071:232:1071:449,0.06355067142545728,0.3333333333333333:-0.7916666666666666:-0.125
1421.0,23.7228714524207,0.0009209747140751435,1131:501,1138:613,762:449:762:232:1071:232:1071:449,0.06241880999595735,-1.0416666666666667:-0.5416666666666666:0.7083333333333334
1422.0,23.73956594323873,0.0009209747140751435,1108:508,1119:619,762:449:762:232:1067:232:1067:449,0.09877659206766272,-1.0416666666666667:-0.5416666666666666:0.7083333333333334
1423.0,23.756260434056763,0.0009209747140751435,1092:514,1102:625,762:449:762:232:1070:232:1070:449,0.08984753969462773,0.3333333333333333:-0.4166666666666667:0.041666666666666664
1424.0,23.772954924874792,0.0009209747140751435,1078:522,1086:632,762:449:762:232:1061:232:1061:449,0.07259945373049463,0.2916666666666667:-0.2916666666666667:0.041666666666666664
1425.0,23.78964941569282,0.0009209747140751435,1062:529,1071:639,762:449:762:232:1043:232:1043:449,0.08163634212907003,0.25:-0.375:0.08333333333333333
1426.0,23.80634390651085,0.0009209747140751435,1045:538,1056:646,762:449:762:232:1017:232:1017:449,0.10150183100595321,0.25:-0.375:0.08333333333333333
1427.0,23.823038397328883,0.0009209747140751435,1027:543,1043:652,762:449:762:232:993:232:993:449,0.14574812670843734,0.25:-0.375:0.08333333333333333
1428.0,23.839732888146912,0.0009209747140751435,1009:547,1029:656,762:449:762:232:966:232:966:449,0.18146770339449403,0.25:-0.7083333333333334:0.041666666666666664
1429.0,23.85642737896494,0.0009209747140751435,990:550,1014:657,762:450:762:232:941:232:941:450,0.22064718266034367,0.3333333333333333:-0.9166666666666666:0.041666666666666664
1430.0,23.873121869782974,0.0009209747140751435,970:551,998:657,762:449:762:233:916:233:916:449,0.25825221981103874,0.125:-1.375:0.0
1431.0,23.889816360601003,0.0009209747140751435,949:550,981:656,761:449:761:233:891:233:891:449,0.2931868965578822,0.041666666666666664:-1.75:0.041666666666666664
1432.0,23.906510851419032,0.0009209747140751435,927:548,963:653,1067:453:924:448:932:228:1075:233,0.33029735482925365,0.041666666666666664:-1.75:0.041666666666666664
1433.0,23.92320534223706,0.0009209747140751435,905:546,940:651,1066:455:903:448:912:226:1075:233,0.3217505543966422,-0.125:-1.6666666666666667:0.041666666666666664
1434.0,23.939899833055094,0.0009209747140751435,883:544,916:650,1068:452:885:448:890:228:1072:232,0.30181017776238317,-0.2916666666666667:-1.2916666666666667:0.08333333333333333
1435.0,23.956594323873123,0.0009209747140751435,864:542,889:649,868:449:868:232:1072:232:1072:449,0.2295273542432904,-0.20833333333333334:-1.0:0.0
1436.0,23.973288814691152,0.0009209747140751435,843:540,861:648,854:449:854:233:1072:233:1072:449,0.16514867741462683,-0.2916666666666667:-0.75:0.0
1437.0,23.98998330550918,0.0009209747140751435,823:538,832:647,1069:451:841:448:844:230:1072:233,0.08238193059169066,-0.2916666666666667:-0.75:0.0
1438.0,24.006677796327214,0.0009209747140751435,804:536,801:645,833:449:833:233:1072:233:1072:449,-0.027515989285454418,-0.20833333333333334:-0.5833333333333334:-0.041666666666666664
1439.0,24.023372287145243,0.0009209747140751435,785:532,769:641,1069:451:825:448:828:230:1072:233,-0.14574812670843734,-0.08333333333333333:-0.5416666666666666:-0.08333333333333333
1440.0,24.040066777963272,0.0009209747140751435,765:528,738:634,1070:450:821:448:823:231:1072:233,-0.2494132238580472,-0.16666666666666666:-0.5833333333333334:-0.041666666666666664
1441.0,24.0567612687813,0.0009209747140751435,743:519,709:623,1070:450:818:448:820:231:1072:233,-0.31597027195298044,-0.25:-0.5833333333333334:0.0
1442.0,24.073455759599334,0.0009209747140751435,724:511,681:609,1070:450:816:448:818:231:1072:233,-0.4134805321466672,-0.25:-0.5833333333333334:0.0
1443.0,24.090150250417363,0.0009209747140751435,711:503,656:594,1070:450:813:448:815:231:1072:233,-0.5436452955332054,-0.3333333333333333:-0.8333333333333334:0.16666666666666666
1444.0,24.106844741235392,0.0009209747140751435,701:494,636:578,1070:450:809:448:811:231:1072:233,-0.6585658824237262,-0.20833333333333334:-0.9583333333333334:0.0
1445.0,24.123539232053425,0.0009209747140751435,693:487,619:563,1070:450:786:448:788:231:1072:233,-0.7720656201033026,-0.08333333333333333:-1.5416666666666667:-0.16666666666666666
1446.0,24.140233722871454,0.0009209747140751435,686:480,605:548,1070:450:781:448:783:231:1072:233,-0.8724261053088934,-0.08333333333333333:-2.0:-0.20833333333333334
1447.0,24.156928213689483,0.0009209747140751435,679:474,594:536,1070:450:774:448:776:231:1072:233,-0.9406024172503468,-0.08333333333333333:-2.0:-0.20833333333333334
1448.0,24.173622704507512,0.0009209747140751435,674:469,585:526,1070:450:768:448:770:231:1072:233,-1.0011643598044906,0.125:-2.0416666666666665:-0.16666666666666666
1449.0,24.190317195325544,0.0009209747140751435,670:466,579:520,1070:450:763:448:765:231:1072:233,-1.0352390248371006,0.16666666666666666:-1.5833333333333333:-0.25
1450.0,24.207011686143574,0.0009209747140751435,667:463,574:516,1070:450:761:448:763:231:1072:233,-1.0528089605813218,0.08333333333333333:-0.8333333333333334:0.25
1451.0,24.223706176961603,0.0009209747140751435,665:462,572:515,1070:450:761:448:763:231:1072:233,-1.0528089605813218,0.125:-0.625:0.25
1452.0,24.24040066777963,0.0009209747140751435,663:463,572:518,1070:450:761:448:763:231:1072:233,-1.0271510312616914,0.125:-0.625:0.25
1453.0,24.257095158597664,0.0009209747140751435,662:464,573:523,1070:450:760:448:762:231:1072:233,-0.9853911200036295,0.25:-0.5416666666666666:0.125
1454.0,24.273789649415694,0.0009209747140751435,662:467,577:530,1070:450:760:448:762:231:1072:233,-0.9329662347114431,0.2916666666666667:-0.5416666666666666:0.08333333333333333
1455.0,24.290484140233723,0.0009209747140751435,664:471,584:540,1070:450:761:448:763:231:1072:233,-0.8590899822717971,0.4166666666666667:-0.6666666666666666:0.0
1456.0,24.307178631051755,0.0009209747140751435,666:476,593:551,1070:450:761:448:763:231:1072:233,-0.7718854723841201,0.3333333333333333:-0.875:-0.041666666666666664
1457.0,24.323873121869784,0.0009209747140751435,670:480,605:563,1070:450:761:448:763:231:1072:233,-0.6643709435882433,0.3333333333333333:-0.875:-0.041666666666666664
1458.0,24.340567612687813,0.0009209747140751435,675:486,620:575,1070:450:761:448:763:231:1072:233,-0.5535335025480596,0.2916666666666667:-1.2083333333333333:-0.041666666666666664
1459.0,24.357262103505843,0.0009209747140751435,682:491,638:587,1070:450:761:448:763:231:1072:233,-0.4297622790966885,-0.125:-1.8333333333333333:0.125
1460.0,24.373956594323875,0.0009209747140751435,692:496,658:597,1070:450:761:448:763:231:1072:233,-0.32471790473771717,-0.20833333333333334:-2.25:-0.041666666666666664
1461.0,24.390651085141904,0.0009209747140751435,703:502,679:606,1070:450:762:448:764:231:1072:233,-0.22679884805388587,-0.20833333333333334:-2.4583333333333335:-0.20833333333333334
1462.0,24.407345575959933,0.0009209747140751435,715:507,701:614,1070:450:770:448:772:231:1072:233,-0.13010205770996502,-0.20833333333333334:-2.4583333333333335:-0.20833333333333334
1463.0,24.424040066777962,0.0009209747140751435,743:515,724:621,781:449:781:232:1072:232:1072:449,-0.1773618105968949,-0.5:-1.7083333333333333:0.0
1464.0,24.440734557595995,0.0009209747140751435,760:521,746:627,1070:450:791:448:793:231:1072:233,-0.13131543898308803,-0.4583333333333333:-1.2083333333333333:0.08333333333333333
1465.0,24.457429048414024,0.0009209747140751435,777:527,768:632,1070:450:805:448:807:231:1072:233,-0.08550529367820464,-0.4583333333333333:-1.0833333333333333:0.0
1466.0,24.474123539232053,0.0009209747140751435,795:531,789:638,1070:451:822:448:825:229:1072:233,-0.05601610354317922,0.08333333333333333:-1.0416666666666667:-0.5416666666666666
1467.0,24.490818030050082,0.0009209747140751435,815:537,809:643,841:449:841:233:1072:233:1072:449,-0.05654343694481738,0.08333333333333333:-1.0416666666666667:-0.5416666666666666
1468.0,24.507512520868115,0.0009209747140751435,836:541,828:648,1069:451:858:448:861:230:1072:233,-0.07462750570751274,-0.125:-0.625:-0.08333333333333333
1469.0,24.524207011686144,0.0009209747140751435,857:546,846:652,1069:451:879:448:882:230:1072:233,-0.10340346238992586,-0.16666666666666666:-0.5:0.0
1470.0,24.540901502504173,0.0009209747140751435,876:549,864:656,1069:450:901:448:904:231:1072:233,-0.11168286183989946,-0.16666666666666666:-0.5416666666666666:0.08333333333333333
1471.0,24.557595993322206,0.0009209747140751435,892:551,881:658,1064:457:923:448:937:225:1078:233,-0.10244385350712444,-0.20833333333333334:-0.5833333333333334:0.08333333333333333
1472.0,24.574290484140235,0.0009209747140751435,910:552,899:659,889:449:761:448:763:231:891:233,-0.10244385350712444,-0.20833333333333334:-0.5833333333333334:0.08333333333333333
1473.0,24.590984974958264,0.0009209747140751435,929:553,917:658,762:449:762:233:911:233:911:449,-0.11379200714370806,-0.25:-0.7083333333333334:0.041666666666666664
1474.0,24.607679465776293,0.0009209747140751435,950:550,935:657,762:449:762:233:933:233:933:449,-0.13927925953684642,-0.16666666666666666:-0.875:0.041666666666666664
1475.0,24.624373956594326,0.0009209747140751435,965:548,956:654,762:449:762:232:952:232:952:449,-0.08470251086965776,-0.20833333333333334:-1.0833333333333333:0.0
1476.0,24.641068447412355,0.0009209747140751435,985:544,977:651,762:449:762:232:972:232:972:449,-0.07462750570751274,-0.20833333333333334:-1.0833333333333333:0.0
1477.0,24.657762938230384,0.0009209747140751435,1004:541,999:648,762:449:762:232:988:232:988:449,-0.046695004043330435,-0.20833333333333334:-1.3333333333333333:0.0
1478.0,24.674457429048413,0.0009209747140751435,1024:538,1025:645,762:449:762:232:1003:232:1003:449,0.009345522307489902,-0.08333333333333333:-1.5:-0.041666666666666664
1479.0,24.691151919866446,0.0009209747140751435,1044:535,1050:642,762:449:762:232:1017:232:1017:449,0.05601610354317922,0.041666666666666664:-1.375:-0.08333333333333333
1480.0,24.707846410684475,0.0009209747140751435,1063:530,1077:639,762:449:762:232:1030:232:1030:449,0.12774098612131254,0.125:-1.125:-0.08333333333333333
1481.0,24.724540901502504,0.0009209747140751435,1091:525,1103:634,761:449:761:232:1046:232:1046:449,0.10965017216891,0.20833333333333334:-0.9166666666666666:-0.041666666666666664
1482.0,24.741235392320533,0.0009209747140751435,1109:520,1130:628,762:449:762:232:1056:232:1056:449,0.1920480172407301,0.20833333333333334:-0.9166666666666666:-0.041666666666666664
1483.0,24.757929883138566,0.0009209747140751435,1125:514,1156:620,762:449:762:231:1064:231:1064:449,0.2845184843079972,0.125:-0.8333333333333334:0.08333333333333333
1484.0,24.774624373956595,0.0009209747140751435,1139:508,1180:610,762:449:762:231:1064:231:1064:449,0.38219556469493515,0.041666666666666664:-0.6666666666666666:0.08333333333333333
1485.0,24.791318864774624,0.0009209747140751435,1152:502,1201:600,762:449:762:232:1064:232:1064:449,0.4636476090008061,0.08333333333333333:-0.6666666666666666:0.16666666666666666
1486.0,24.808013355592657,0.0009209747140751435,1162:496,1221:588,762:449:762:232:1064:232:1064:449,0.5702379750540449,0.0:-0.75:0.16666666666666666
1487.0,24.824707846410686,0.0009209747140751435,1171:490,1237:577,762:449:762:232:1064:232:1064:449,0.6489955589965009,0.0:-0.75:0.16666666666666666
1488.0,24.841402337228715,0.0009209747140751435,1177:484,1250:566,762:449:762:232:1064:232:1064:449,0.7273987701894953,0.125:-0.9583333333333334:0.08333333333333333
1489.0,24.858096828046744,0.0009209747140751435,1182:480,1261:557,762:449:762:232:1064:232:1064:449,0.7982179738703489,0.08333333333333333:-1.2083333333333333:0.041666666666666664
1490.0,24.874791318864776,0.0009209747140751435,1185:476,1269:549,762:449:762:232:1064:232:1064:449,0.8553475484382301,0.125:-1.5:0.0
1491.0,24.891485809682806,0.0009209747140751435,1187:474,1275:543,762:449:762:232:1064:232:1064:449,0.9058316094194497,-0.08333333333333333:-1.75:0.041666666666666664
1492.0,24.908180300500835,0.0009209747140751435,1187:473,1278:540,762:449:762:232:1064:232:1064:449,0.93614454451787,-0.08333333333333333:-1.75:0.041666666666666664
1493.0,24.924874791318864,0.0009209747140751435,1187:473,1278:540,762:449:762:232:1064:232:1064:449,0.93614454451787,-0.20833333333333334:-1.6666666666666667:0.041666666666666664
1494.0,24.941569282136896,0.0009209747140751435,1186:474,1276:543,762:449:762:232:1064:232:1064:449,0.9167136023805363,-0.3333333333333333:-1.4583333333333333:0.08333333333333333
1495.0,24.958263772954925,0.0009209747140751435,1184:477,1272:548,762:449:762:232:1064:232:1064:449,0.8919117618774609,-0.125:-1.2916666666666667:-0.08333333333333333
1496.0,24.974958263772955,0.0009209747140751435,1181:480,1266:555,762:449:762:232:1064:232:1064:449,0.8478169733934057,-0.2916666666666667:-1.125:-0.125
1497.0,24.991652754590987,0.0009209747140751435,1176:485,1256:565,762:449:762:232:1064:232:1064:449,0.7853981633974483,-0.2916666666666667:-1.125:-0.125
1498.0,25.008347245409016,0.0009209747140751435,1170:491,1245:575,762:449:762:232:1064:232:1064:449,0.7288547264526309,-0.20833333333333334:-1.0:0.041666666666666664
1499.0,25.025041736227045,0.0009209747140751435,1162:497,1230:586,762:449:762:233:1064:233:1064:449,0.6524294429731211,-0.375:-1.1666666666666667:0.08333333333333333
1500.0,25.041736227045075,0.0009209747140751435,1152:503,1212:597,762:449:762:233:1064:233:1064:449,0.5681047324744272,-0.2916666666666667:-1.2083333333333333:0.08333333333333333
1501.0,25.058430717863107,0.0009209747140751435,1141:508,1192:608,762:449:762:232:1064:232:1064:449,0.47161556786232767,-0.16666666666666666:-1.4166666666666667:0.0
1502.0,25.075125208681136,0.0009209747140751435,1128:514,1169:618,762:449:762:232:1064:232:1064:449,0.3755230296601937,-0.16666666666666666:-1.4166666666666667:0.0
1503.0,25.091819699499165,0.0009209747140751435,1112:519,1145:626,762:449:762:232:1063:232:1063:449,0.29915553030994335,-0.20833333333333334:-1.625:0.0
1504.0,25.108514190317194,0.0009209747140751435,1092:524,1120:633,761:449:761:232:1053:232:1053:449,0.25144409027801773,-0.08333333333333333:-1.6666666666666667:-0.041666666666666664
1505.0,25.125208681135227,0.0009209747140751435,1073:530,1095:639,762:449:762:232:1042:232:1042:449,0.19915922645157358,0.125:-1.4583333333333333:-0.08333333333333333
1506.0,25.141903171953256,0.0009209747140751435,1054:535,1069:644,762:449:762:232:1020:232:1020:449,0.1367557117309045,0.16666666666666666:-1.375:-0.08333333333333333
1507.0,25.158597662771285,0.0009209747140751435,1034:540,1044:648,761:449:761:232:1006:232:1006:449,0.09232933473159899,0.16666666666666666:-1.375:-0.08333333333333333
1508.0,25.175292153589314,0.0009209747140751435,1015:543,1020:652,762:449:762:232:992:232:992:449,0.04583942588111677,0.16666666666666666:-1.0416666666666667:-0.08333333333333333
1509.0,25.191986644407347,0.0009209747140751435,996:547,998:656,762:449:762:232:979:232:979:449,0.018346565113120265,0.08333333333333333:-0.7083333333333334:0.08333333333333333
1510.0,25.208681135225376,0.0009209747140751435,977:550,976:659,762:449:762:232:957:232:957:449,-0.009174054545109998,0.125:-0.6666666666666666:0.08333333333333333
1511.0,25.225375626043405,0.0009209747140751435,957:552,956:661,761:449:761:232:938:232:938:449,-0.009174054545109998,0.16666666666666666:-0.5:0.041666666666666664
