frame_i,time,m_per_pixel,g_center,r_center,rect_points,angle,acceleration
1560.0,26.043405676126877,0.0009580615166944796,927:786,897:678,824:433:519:413:534:196:839:216,0.27094685033842053,0.10305546683700645:1.1250931544767375:-0.21633131055040955
1561.0,26.06010016694491,0.0009580615166944796,905:777,880:667,824:433:519:412:534:196:839:216,0.22347660114063303,0.23081017779197285:1.1570318322154791:-0.28020866602789274
1562.0,26.07679465776294,0.0009580615166944796,884:768,863:656,824:433:519:413:533:196:839:216,0.18534794999569476,0.29468753326945607:1.1570318322154791:-0.31214734376663433
1563.0,26.093489148580968,0.0009580615166944796,862:759,847:646,824:433:519:413:533:196:839:216,0.13197182221668635,0.19887150005323126:1.1570318322154791:-0.28020866602789274
1564.0,26.110183639399,0.0009580615166944796,839:750,831:637,824:433:519:413:533:196:839:216,0.0706785340506056,0.13499414457574804:1.1570318322154791:-0.24826998828915114
1565.0,26.12687813021703,0.0009580615166944796,816:742,815:629,824:433:519:413:533:196:838:216,0.008849326516257727,-0.024699244117959946:1.093154476737996:-0.18439263281166796
1566.0,26.14357262103506,0.0009580615166944796,793:735,798:623,824:433:519:413:533:197:838:216,-0.044613235046302796,-0.024699244117959946:1.093154476737996:-0.18439263281166796
1567.0,26.160267111853088,0.0009580615166944796,773:727,781:621,824:433:519:413:533:196:838:216,-0.07532889082834011,-0.08857659959544315:1.0292771212605127:-0.15245395507292633
1568.0,26.17696160267112,0.0009580615166944796,752:721,763:617,824:433:519:413:533:196:838:216,-0.10537743918894249,-0.08857659959544315:0.9653997657830297:-0.21633131055040955
1569.0,26.19365609348915,0.0009580615166944796,732:715,744:614,824:433:519:413:533:196:839:216,-0.11825750913907943,-0.024699244117959946:0.9653997657830297:-0.24826998828915114
1570.0,26.21035058430718,0.0009580615166944796,708:711,723:611,824:433:519:413:533:196:838:216,-0.14888994760949725,0.0072394336207816535:0.9653997657830297:-0.28020866602789274
1571.0,26.227045075125208,0.0009580615166944796,686:706,704:609,824:433:519:413:533:196:838:216,-0.18347995714974089,0.07111678909826485:0.9973384435217713:-0.28020866602789274
1572.0,26.24373956594324,0.0009580615166944796,664:704,683:607,825:433:519:413:533:197:838:216,-0.1934273267108474,0.13499414457574804:1.0612157989992543:-0.24826998828915114
1573.0,26.26043405676127,0.0009580615166944796,643:702,663:605,825:433:519:413:533:197:838:216,-0.20333608402827574,0.13499414457574804:1.0612157989992543:-0.24826998828915114
1574.0,26.2771285475793,0.0009580615166944796,621:701,643:603,825:433:519:414:533:197:838:216,-0.22082876972934834,0.19887150005323126:1.0292771212605127:-0.18439263281166796
1575.0,26.29382303839733,0.0009580615166944796,600:701,624:602,825:433:519:414:533:197:838:216,-0.23783592745745075,0.16693282231448964:0.9653997657830297:-0.15245395507292633
1576.0,26.31051752921536,0.0009580615166944796,578:701,619:605,825:433:519:414:533:197:838:216,-0.4036339253132656,0.13499414457574804:0.9015224103055465:-0.15245395507292633
1577.0,26.32721202003339,0.0009580615166944796,557:702,602:606,826:433:519:414:533:197:839:216,-0.43833655985795783,0.13499414457574804:0.9015224103055465:-0.15245395507292633
1578.0,26.34390651085142,0.0009580615166944796,536:704,575:605,826:433:519:414:533:197:839:216,-0.3752708228559573,0.07111678909826485:0.8695837325668049:-0.08857659959544315
1579.0,26.36060100166945,0.0009580615166944796,515:706,559:609,826:433:519:413:533:196:840:216,-0.4258504925062415,-0.024699244117959946:0.8376450548280633:-0.056637921856701544
1580.0,26.37729549248748,0.0009580615166944796,495:709,546:614,826:433:519:413:533:196:840:216,-0.4926850881734512,-0.056637921856701544:0.8057063770893217:-0.056637921856701544
1581.0,26.39398998330551,0.0009580615166944796,474:712,529:620,827:433:519:413:533:196:841:216,-0.5388195016359154,-0.056637921856701544:0.8057063770893217:-0.056637921856701544
1582.0,26.41068447412354,0.0009580615166944796,455:715,513:625,826:433:519:413:533:196:840:216,-0.5724598138180511,-0.024699244117959946:0.77376769935058:-0.12051527733418474
1583.0,26.42737896494157,0.0009580615166944796,432:719,507:637,826:433:519:413:533:196:840:216,-0.7408416852612384,0.07111678909826485:0.7418290216118384:-0.21633131055040955
1584.0,26.4440734557596,0.0009580615166944796,416:726,493:646,825:433:519:413:533:196:839:216,-0.7662922082790075,0.13499414457574804:0.7418290216118384:-0.24826998828915114
1585.0,26.46076794657763,0.0009580615166944796,400:732,470:656,826:433:519:414:533:196:840:216,-0.7443253848069943,0.13499414457574804:0.77376769935058:-0.28020866602789274
1586.0,26.47746243739566,0.0009580615166944796,386:737,454:665,825:433:519:413:533:196:839:216,-0.7568345055586884,0.13499414457574804:0.77376769935058:-0.28020866602789274
1587.0,26.49415692821369,0.0009580615166944796,373:743,443:675,825:433:519:414:533:196:839:216,-0.7998899024629483,0.13499414457574804:0.77376769935058:-0.28020866602789274
1588.0,26.51085141903172,0.0009580615166944796,362:751,433:684,825:433:520:414:533:196:839:215,-0.8143755572490097,0.13499414457574804:0.77376769935058:-0.18439263281166796
1589.0,26.52754590984975,0.0009580615166944796,352:759,423:692,825:433:519:414:533:196:839:216,-0.8143755572490097,0.10305546683700645:0.7418290216118384:-0.08857659959544315
1590.0,26.544240400667782,0.0009580615166944796,345:768,414:699,825:433:519:414:533:196:839:216,-0.7853981633974483,0.07111678909826485:0.6779516661343552:-0.056637921856701544
1591.0,26.56093489148581,0.0009580615166944796,339:779,406:706,825:433:519:414:533:196:839:215,-0.742567230728721,0.03917811135952325:0.6779516661343552:0.0072394336207816535
1592.0,26.57762938230384,0.0009580615166944796,335:789,402:713,825:433:519:413:533:196:839:215,-0.7225440029718769,0.03917811135952325:0.6779516661343552:0.0072394336207816535
1593.0,26.59432387312187,0.0009580615166944796,332:799,396:713,825:433:519:413:533:196:839:215,-0.6397697828266257,0.0072394336207816535:0.6779516661343552:0.03917811135952325
1594.0,26.611018363939902,0.0009580615166944796,331:809,393:721,825:433:519:413:533:196:839:215,-0.6137700950165683,-0.024699244117959946:0.6460129883956136:0.03917811135952325
1595.0,26.62771285475793,0.0009580615166944796,330:818,390:730,825:433:519:413:533:196:839:215,-0.5984188934785372,-0.024699244117959946:0.6460129883956136:0.03917811135952325
1596.0,26.64440734557596,0.0009580615166944796,329:827,389:740,825:432:519:413:533:196:839:215,-0.6037493333974364,0.0072394336207816535:0.6460129883956136:-0.056637921856701544
1597.0,26.66110183639399,0.0009580615166944796,329:835,390:750,825:433:519:413:533:196:839:215,-0.6224717045470756,0.07111678909826485:0.6779516661343552:-0.15245395507292633
1598.0,26.67779632721202,0.0009580615166944796,330:843,394:759,825:433:519:413:533:196:839:215,-0.6510767214444798,0.07111678909826485:0.6779516661343552:-0.15245395507292633
1599.0,26.69449081803005,0.0009580615166944796,333:851,398:768,825:433:519:413:533:196:839:215,-0.6643709435882433,0.10305546683700645:0.7098903438730968:-0.18439263281166796
1600.0,26.71118530884808,0.0009580615166944796,336:859,402:775,825:433:519:413:533:196:839:216,-0.6659692373791098,0.19887150005323126:0.77376769935058:-0.28020866602789274
1601.0,26.72787979966611,0.0009580615166944796,342:867,408:784,825:433:519:413:533:196:839:216,-0.6717954426417881,0.23081017779197285:0.77376769935058:-0.28020866602789274
1602.0,26.74457429048414,0.0009580615166944796,352:876,416:790,825:433:519:413:533:196:839:216,-0.6397697828266257,0.23081017779197285:0.77376769935058:-0.28020866602789274
1603.0,26.76126878130217,0.0009580615166944796,365:885,423:794,825:433:519:413:533:196:839:216,-0.5674399494578489,0.10305546683700645:0.8057063770893217:-0.21633131055040955
1604.0,26.7779632721202,0.0009580615166944796,379:893,430:797,825:433:519:413:533:196:839:215,-0.48833395105640554,0.0072394336207816535:0.8376450548280633:-0.15245395507292633
1605.0,26.794657762938233,0.0009580615166944796,394:901,446:811,825:433:520:414:533:196:839:215,-0.5239193476851991,-0.024699244117959946:0.8376450548280633:-0.12051527733418474
1606.0,26.81135225375626,0.0009580615166944796,413:909,458:814,825:433:519:413:533:196:839:215,-0.4423742229767449,-0.056637921856701544:0.8376450548280633:0.0072394336207816535
1607.0,26.82804674457429,0.0009580615166944796,430:915,471:818,824:433:519:414:533:197:838:216,-0.39990429646811904,-0.08857659959544315:0.8057063770893217:0.07111678909826485
1608.0,26.84474123539232,0.0009580615166944796,448:919,486:822,824:433:519:413:533:196:838:216,-0.37337637316020483,-0.08857659959544315:0.8057063770893217:0.07111678909826485
1609.0,26.861435726210352,0.0009580615166944796,459:925,502:826,824:433:519:414:533:197:838:216,-0.409757927924383,-0.08857659959544315:0.8057063770893217:0.03917811135952325
1610.0,26.87813021702838,0.0009580615166944796,476:930,519:830,824:433:519:414:533:197:838:216,-0.40609805831761564,-0.056637921856701544:0.8376450548280633:-0.056637921856701544
1611.0,26.89482470784641,0.0009580615166944796,495:933,535:832,825:433:519:414:533:197:838:216,-0.37708758701337325,-0.024699244117959946:0.8695837325668049:-0.08857659959544315
