frame_i,time,m_per_pixel,g_center,r_center,rect_points,angle,acceleration
1085.0,18.113522537562606,0.0009644252137776796,1731:793,1657:725,1227:292:922:277:933:61:1238:76,0.8276265655104502,0.7340230628300461:0.41071236124582383:0.21672594029529038
1086.0,18.130217028380635,0.0009644252137776796,1737:788,1656:726,1227:292:922:277:933:61:1238:76,0.9174916105223162,0.7340230628300461:0.41071236124582383:0.1520637999784459
1087.0,18.146911519198664,0.0009644252137776796,1741:782,1653:725,1227:292:922:277:933:61:1238:76,0.9960204650959165,0.7340230628300461:0.41071236124582383:0.1520637999784459
1088.0,18.163606010016697,0.0009644252137776796,1741:777,1646:725,1227:292:922:277:933:61:1238:76,1.0699757668304135,0.6046987821963572:0.34605022092897936:0.08740165966160145
1089.0,18.180300500834726,0.0009644252137776796,1737:772,1640:721,1227:292:922:277:933:61:1238:76,1.0867433871075525,0.3137191507705571:0.34605022092897936:0.1520637999784459
1090.0,18.196994991652755,0.0009644252137776796,1729:767,1634:713,1227:292:922:277:933:60:1238:76,1.053920356208189,-0.2035779717641987:0.7986852031468906:0.022739519344756966
1091.0,18.213689482470784,0.0009644252137776796,1716:763,1627:702,1227:292:922:277:933:61:1238:76,0.9699409605880629,-0.13891583144735423:1.0573337644142686:-0.2035779717641987
1092.0,18.230383973288816,0.0009644252137776796,1700:758,1617:692,1227:292:922:277:933:61:1238:76,0.8990008841531085,0.022739519344756966:1.2189891152063796:-0.36523332255630986
1093.0,18.247078464106846,0.0009644252137776796,1681:753,1604:681,1227:292:922:277:933:60:1238:76,0.8189426229591267,0.21672594029529038:1.251320185364802:-0.46222653303157657
1094.0,18.263772954924875,0.0009644252137776796,1660:747,1590:671,1227:292:922:277:933:60:1238:76,0.7443253848069943,0.3783812910874016:1.2189891152063796:-0.46222653303157657
1095.0,18.280467445742904,0.0009644252137776796,1638:739,1571:657,1227:292:922:277:933:60:1238:76,0.685065059176828,0.3783812910874016:1.2189891152063796:-0.46222653303157657
1096.0,18.297161936560936,0.0009644252137776796,1613:731,1548:650,1227:292:922:277:933:61:1238:76,0.6762447004885705,0.3783812910874016:1.1543269748895353:-0.42989546287315433
1097.0,18.313856427378965,0.0009644252137776796,1587:721,1523:635,1227:292:922:277:933:61:1238:76,0.6397697828266257,0.24905701045371262:1.0896648345726907:-0.3329022523978876
1098.0,18.330550918196995,0.0009644252137776796,1561:711,1490:631,1227:292:922:277:933:60:1238:76,0.7258659433222,0.0550705895031792:0.992671624097424:-0.23590904192262094
1099.0,18.347245409015027,0.0009644252137776796,1533:700,1457:622,1227:292:922:277:933:61:1238:76,0.7724118804772758,-0.10658476128893198:0.9280094837805796:-0.17124690160577646
1100.0,18.363939899833056,0.0009644252137776796,1504:689,1421:615,1227:292:922:277:933:60:1238:76,0.842660335244858,-0.17124690160577646:0.8310162733053129:-0.13891583144735423
1101.0,18.380634390651085,0.0009644252137776796,1471:677,1381:607,1227:292:922:277:933:60:1238:76,0.9097531579442097,-0.13891583144735423:0.7663541329884684:-0.13891583144735423
1102.0,18.397328881469114,0.0009644252137776796,1436:665,1350:575,1227:292:922:277:933:61:1238:76,0.7626748025558072,-0.13891583144735423:0.7986852031468906:-0.17124690160577646
1103.0,18.414023372287147,0.0009644252137776796,1399:656,1312:575,1227:292:922:277:933:61:1238:76,0.8210972760767723,-0.04192262097208751:0.7986852031468906:-0.26824011208104315
1104.0,18.430717863105176,0.0009644252137776796,1357:648,1281:563,1227:292:922:277:933:61:1238:76,0.7295556609172783,-0.04192262097208751:0.7986852031468906:-0.26824011208104315
1105.0,18.447412353923205,0.0009644252137776796,1314:639,1248:550,1227:292:922:277:933:61:1238:76,0.6380859992688592,0.022739519344756966:0.8633473434637351:-0.3329022523978876
1106.0,18.464106844741234,0.0009644252137776796,1269:631,1216:537,1227:292:922:277:933:61:1238:76,0.5133990510833194,0.08740165966160145:0.992671624097424:-0.3975643927147321
1107.0,18.480801335559267,0.0009644252137776796,1224:625,1184:525,1227:292:922:277:933:61:1238:76,0.3805063771123649,0.18439487013686814:1.0896648345726907:-0.3329022523978876
1108.0,18.497495826377296,0.0009644252137776796,1186:619,1151:512,1227:292:922:277:933:61:1238:76,0.31613263597168684,0.21672594029529038:1.0896648345726907:-0.23590904192262094
1109.0,18.514190317195325,0.0009644252137776796,1141:611,1118:502,1227:292:922:277:933:61:1238:76,0.20795854725293414,0.18439487013686814:1.0573337644142686:-0.17124690160577646
