frame_i,time,m_per_pixel,g_center,r_center,rect_points,angle,acceleration
1518.0,25.342237061769616,0.0009261906849864234,711:807,647:892,716:473:715:258:1016:256:1018:471,-0.6453808058275815,-0.125:-1.5:0.041666666666666664
1519.0,25.358931552587645,0.0009261906849864234,702:800,635:882,716:473:715:258:1016:256:1018:471,-0.685065059176828,-0.08333333333333333:-1.375:0.041666666666666664
1520.0,25.375626043405678,0.0009261906849864234,695:793,625:873,716:473:715:258:1016:256:1018:471,-0.7188299996216245,0.0:-1.2916666666666667:0.0
1521.0,25.392320534223707,0.0009261906849864234,690:788,617:865,716:473:715:258:1016:256:1018:471,-0.7587378150228503,0.0:-1.2083333333333333:0.0
1522.0,25.409015025041736,0.0009261906849864234,685:784,611:859,716:473:715:259:1016:257:1018:471,-0.7786868547661258,0.041666666666666664:-1.0833333333333333:0.0
1523.0,25.42570951585977,0.0009261906849864234,683:781,607:855,716:473:715:259:1016:257:1018:471,-0.798730706691594,0.041666666666666664:-1.0833333333333333:0.0
1524.0,25.442404006677798,0.0009261906849864234,681:780,605:854,716:473:715:259:1016:257:1018:471,-0.798730706691594,0.041666666666666664:-1.0:0.0
1525.0,25.459098497495827,0.0009261906849864234,681:780,605:854,716:473:715:258:1016:256:1018:471,-0.798730706691594,0.041666666666666664:-0.9166666666666666:0.0
1526.0,25.475792988313856,0.0009261906849864234,682:781,606:856,716:473:715:258:1016:256:1018:471,-0.7920205831401161,0.041666666666666664:-0.9166666666666666:0.0
1527.0,25.49248747913189,0.0009261906849864234,685:784,610:859,716:473:715:258:1016:256:1018:471,-0.7853981633974483,0.0:-0.75:0.0
1528.0,25.509181969949918,0.0009261906849864234,689:788,616:866,716:473:715:258:1016:256:1018:471,-0.7522976746821101,0.0:-0.7083333333333334:0.0
1529.0,25.525876460767947,0.0009261906849864234,695:793,624:873,716:473:715:258:1016:256:1018:471,-0.7258659433222,0.0:-0.7083333333333334:0.0
1530.0,25.542570951585976,0.0009261906849864234,703:800,634:882,716:473:715:258:1016:256:1018:471,-0.6995172123364636,0.0:-0.7083333333333334:0.0
1531.0,25.55926544240401,0.0009261906849864234,712:807,646:892,716:473:715:258:1016:256:1018:471,-0.6602281731061115,0.08333333333333333:-0.6666666666666666:0.0
1532.0,25.575959933222038,0.0009261906849864234,722:815,660:903,716:472:716:258:1018:258:1018:472,-0.6137700950165683,0.08333333333333333:-0.6666666666666666:0.0
1533.0,25.592654424040067,0.0009261906849864234,735:824,676:914,716:472:716:258:1018:258:1018:472,-0.5802707988595315,0.041666666666666664:-0.75:0.0
1534.0,25.609348914858096,0.0009261906849864234,749:833,695:926,716:472:716:258:1018:258:1018:472,-0.5260664189967634,0.041666666666666664:-0.75:0.0
1535.0,25.62604340567613,0.0009261906849864234,765:841,716:937,716:472:716:258:1018:258:1018:472,-0.47194617368547553,0.041666666666666664:-0.7916666666666666:0.0
1536.0,25.642737896494157,0.0009261906849864234,783:849,739:946,716:472:716:258:1018:258:1018:472,-0.4258504925062415,0.041666666666666664:-0.875:0.0
1537.0,25.659432387312187,0.0009261906849864234,801:856,764:955,716:472:716:258:1018:258:1018:472,-0.3576632510112062,0.0:-0.9583333333333334:0.0
1538.0,25.67612687813022,0.0009261906849864234,821:862,790:965,716:472:716:258:1018:258:1018:472,-0.29234726619263707,0.0:-1.0833333333333333:0.0
1539.0,25.69282136894825,0.0009261906849864234,843:867,819:973,716:472:716:258:1018:258:1018:472,-0.22266094063636496,0.0:-1.0833333333333333:0.0
1540.0,25.709515859766277,0.0009261906849864234,865:870,849:978,716:472:716:258:1018:258:1018:472,-0.1470783553884025,0.0:-1.1666666666666667:0.0
1541.0,25.726210350584306,0.0009261906849864234,887:872,879:981,716:472:716:258:1018:258:1018:472,-0.07326313373923946,0.041666666666666664:-1.2916666666666667:-0.041666666666666664
1542.0,25.74290484140234,0.0009261906849864234,909:872,910:982,715:471:715:257:1017:257:1017:471,0.009090658665059818,0.041666666666666664:-1.375:-0.041666666666666664
1543.0,25.75959933222037,0.0009261906849864234,931:871,938:978,715:471:715:257:1017:257:1017:471,0.06532746962335156,0.041666666666666664:-1.4583333333333333:-0.041666666666666664
1544.0,25.776293823038397,0.0009261906849864234,952:869,969:976,715:471:715:257:1017:257:1017:471,0.157561569585659,0.041666666666666664:-1.4583333333333333:-0.041666666666666664
1545.0,25.792988313856426,0.0009261906849864234,972:865,996:969,715:471:715:257:1017:257:1017:471,0.22679884805388587,0.041666666666666664:-1.4583333333333333:-0.041666666666666664
1546.0,25.80968280467446,0.0009261906849864234,991:859,1025:960,715:471:715:257:1017:257:1017:471,0.32471790473771717,0.041666666666666664:-1.5416666666666667:-0.041666666666666664
1547.0,25.826377295492488,0.0009261906849864234,1010:853,1048:952,716:472:716:258:1018:258:1018:472,0.3664967858512578,0.0:-1.5833333333333333:-0.041666666666666664
1548.0,25.843071786310517,0.0009261906849864234,1028:845,1072:940,716:472:716:258:1018:258:1018:472,0.433741997594043,0.0:-1.5833333333333333:-0.041666666666666664
1549.0,25.85976627712855,0.0009261906849864234,1044:837,1094:930,716:472:716:258:1018:258:1018:472,0.49329993218907897,0.0:-1.5833333333333333:-0.041666666666666664
1550.0,25.87646076794658,0.0009261906849864234,1059:829,1111:919,716:472:716:258:1018:258:1018:472,0.5239193476851991,0.0:-1.5833333333333333:-0.041666666666666664
1551.0,25.893155258764608,0.0009261906849864234,1071:822,1127:909,716:473:715:258:1016:256:1018:471,0.5719181998612621,0.0:-1.5:0.0
1552.0,25.909849749582637,0.0009261906849864234,1082:814,1141:898,716:473:715:258:1016:256:1018:471,0.6123221322275954,0.0:-1.4583333333333333:0.0
1553.0,25.92654424040067,0.0009261906849864234,1090:807,1154:889,716:472:716:258:1018:258:1018:472,0.6627295078929916,0.0:-1.4583333333333333:0.0
1554.0,25.9432387312187,0.0009261906849864234,1098:801,1164:880,716:472:716:258:1018:258:1018:472,0.6959820566498582,-0.041666666666666664:-1.25:0.0
1555.0,25.959933222036728,0.0009261906849864234,1103:796,1173:873,716:472:716:258:1018:258:1018:472,0.7378150601204649,-0.041666666666666664:-1.25:0.0
1556.0,25.976627712854757,0.0009261906849864234,1107:793,1181:867,716:472:716:258:1018:258:1018:472,0.7853981633974483,-0.041666666666666664:-1.125:0.0
1557.0,25.99332220367279,0.0009261906849864234,1109:791,1186:864,716:473:715:258:1016:256:1018:471,0.8120585117720462,-0.041666666666666664:-1.0416666666666667:0.0
1558.0,26.01001669449082,0.0009261906849864234,1111:790,1187:863,716:472:716:258:1018:258:1018:472,0.8055296715278508,0.0:-1.0:0.0
1559.0,26.026711185308848,0.0009261906849864234,1110:790,1186:863,716:472:716:258:1018:258:1018:472,0.8055296715278508,0.0:-1.0:0.0
1560.0,26.043405676126877,0.0009261906849864234,1108:792,1184:864,716:473:715:258:1016:256:1018:471,0.8124186125847132,0.0:-0.875:0.0
1561.0,26.06010016694491,0.0009261906849864234,1105:795,1177:869,716:473:715:258:1016:256:1018:471,0.7717003900245826,0.0:-0.8333333333333334:0.0
1562.0,26.07679465776294,0.0009261906849864234,1100:799,1169:875,716:473:715:258:1016:256:1018:471,0.73715975221951,0.0:-0.8333333333333334:0.0
1563.0,26.093489148580968,0.0009261906849864234,1094:805,1161:881,716:473:715:258:1016:256:1018:471,0.7225440029718769,0.0:-0.75:0.0
1564.0,26.110183639399,0.0009261906849864234,1086:811,1150:890,716:473:715:258:1016:256:1018:471,0.680885258142215,0.0:-0.75:0.0
1565.0,26.12687813021703,0.0009261906849864234,1076:818,1137:900,716:473:715:258:1016:256:1018:471,0.639587234453334,0.0:-0.75:0.0
1566.0,26.14357262103506,0.0009261906849864234,1065:825,1122:911,716:473:715:258:1016:256:1018:471,0.5853144379796801,0.0:-0.75:0.0
1567.0,26.160267111853088,0.0009261906849864234,1052:833,1105:921,716:473:715:258:1016:256:1018:471,0.542088947801438,-0.041666666666666664:-0.7916666666666666:0.0
1568.0,26.17696160267112,0.0009261906849864234,1037:840,1086:932,716:473:715:258:1016:256:1018:471,0.4893929922278579,0.0:-0.8333333333333334:0.0
1569.0,26.19365609348915,0.0009261906849864234,1021:847,1064:942,716:473:715:258:1016:256:1018:471,0.4250401928726552,0.0:-0.8333333333333334:0.0
1570.0,26.21035058430718,0.0009261906849864234,1003:855,1040:953,716:473:715:258:1016:256:1018:471,0.36100530342246273,0.041666666666666664:-0.9166666666666666:-0.041666666666666664
1571.0,26.227045075125208,0.0009261906849864234,983:861,1018:960,716:473:715:258:1016:256:1018:471,0.3398208764228665,0.041666666666666664:-0.9166666666666666:-0.041666666666666664
1572.0,26.24373956594324,0.0009261906849864234,964:866,988:970,716:473:715:258:1016:256:1018:471,0.22679884805388587,0.0:-1.125:-0.041666666666666664
1573.0,26.26043405676127,0.0009261906849864234,944:870,962:976,716:473:715:258:1016:256:1018:471,0.1682067718570861,0.0:-1.2083333333333333:-0.041666666666666664
1574.0,26.2771285475793,0.0009261906849864234,924:872,933:979,716:473:715:258:1016:256:1018:471,0.08391462693919144,-0.08333333333333333:-1.2916666666666667:0.0
1575.0,26.29382303839733,0.0009261906849864234,903:872,905:981,716:473:715:258:1016:256:1018:471,0.018346565113120265,-0.08333333333333333:-1.2916666666666667:0.0
1576.0,26.31051752921536,0.0009261906849864234,882:872,876:980,716:472:716:258:1018:258:1018:472,-0.05549850524571683,-0.08333333333333333:-1.375:0.0
1577.0,26.32721202003339,0.0009261906849864234,861:870,848:977,716:473:715:258:1016:256:1018:471,-0.12090276430269138,-0.08333333333333333:-1.4583333333333333:0.041666666666666664
1578.0,26.34390651085142,0.0009261906849864234,841:866,820:972,716:473:715:258:1016:256:1018:471,-0.1955806798098265,-0.08333333333333333:-1.5:0.041666666666666664
1579.0,26.36060100166945,0.0009261906849864234,822:862,794:966,716:473:715:258:1016:256:1018:471,-0.2629947316809195,-0.125:-1.5416666666666667:0.041666666666666664
1580.0,26.37729549248748,0.0009261906849864234,805:857,771:957,716:473:715:258:1016:256:1018:471,-0.32773850678055544,-0.125:-1.5416666666666667:0.041666666666666664
1581.0,26.39398998330551,0.0009261906849864234,786:850,745:947,716:473:715:258:1016:256:1018:471,-0.39990429646811904,-0.08333333333333333:-1.5416666666666667:0.0
1582.0,26.41068447412354,0.0009261906849864234,768:842,721:938,716:473:715:258:1016:256:1018:471,-0.45527960348851365,-0.08333333333333333:-1.5:0.0
1583.0,26.42737896494157,0.0009261906849864234,754:835,704:931,716:473:715:258:1016:256:1018:471,-0.4801750296035269,-0.08333333333333333:-1.5:0.0
1584.0,26.4440734557596,0.0009261906849864234,741:828,687:921,716:472:716:258:1018:258:1018:472,-0.5260664189967634,0.0:-1.4166666666666667:-0.041666666666666664
1585.0,26.46076794657763,0.0009261906849864234,730:820,672:911,716:472:716:258:1018:258:1018:472,-0.5674399494578489,0.0:-1.4166666666666667:-0.041666666666666664
1586.0,26.47746243739566,0.0009261906849864234,720:814,659:902,716:472:716:258:1018:258:1018:472,-0.6061353309905011,0.0:-1.3333333333333333:-0.041666666666666664
1587.0,26.49415692821369,0.0009261906849864234,712:808,648:895,716:472:716:258:1018:258:1018:472,-0.6342421141311613,0.041666666666666664:-1.25:-0.041666666666666664
1588.0,26.51085141903172,0.0009261906849864234,706:802,640:888,716:472:716:258:1018:258:1018:472,-0.6545707673233914,0.125:-1.1666666666666667:-0.08333333333333333
1589.0,26.52754590984975,0.0009261906849864234,701:797,635:884,716:472:716:258:1018:258:1018:472,-0.6489955589965009,0.0:-1.125:-0.041666666666666664
1590.0,26.544240400667782,0.0009261906849864234,698:795,630:880,716:473:715:258:1016:256:1018:471,-0.6747409422235526,0.0:-1.125:-0.041666666666666664
1591.0,26.56093489148581,0.0009261906849864234,696:793,628:878,716:473:715:258:1016:256:1018:471,-0.6747409422235526,0.0:-1.0416666666666667:-0.041666666666666664
