frame_i,time,m_per_pixel,g_center,r_center,rect_points,angle
151.0,2.5166666666666666,0.0009976802131877456,404:614,283:621,513:508:483:300:776:257:806:465,-1.513009496023959
152.0,2.533333333333333,0.0009976802131877456,404:588,284:580,513:508:483:300:776:257:806:465,-1.6373644905707205
153.0,2.55,0.0009976802131877456,405:566,286:545,513:508:483:300:776:257:806:465,-1.7454685258031364
154.0,2.566666666666667,0.0009976802131877456,408:546,290:516,513:507:483:299:776:257:806:465,-1.8197590325876136
155.0,2.5833333333333335,0.0009976802131877456,412:529,297:492,513:507:483:299:776:257:806:465,-1.882076059686842
156.0,2.6,0.0009976802131877456,417:515,304:470,513:507:483:299:776:257:806:465,-1.9497759875361995
157.0,2.6166666666666667,0.0009976802131877456,422:502,311:452,513:509:482:301:776:256:808:464,-1.994024784745531
158.0,2.6333333333333333,0.0009976802131877456,426:493,317:438,513:507:483:299:776:257:806:465,-2.0381069230759374
159.0,2.65,0.0009943197538205006,430:485,322:427,514:512:481:302:776:256:808:466,-2.0636327237884973
160.0,2.6666666666666665,0.0009943197538205006,432:480,326:419,512:508:482:299:776:257:806:465,-2.09298502800152
161.0,2.683333333333333,0.0009943197538205006,434:476,329:413,512:508:482:300:776:257:807:465,-2.1112158270654806
162.0,2.7,0.0009943197538205006,435:475,330:411,513:508:482:300:776:257:806:465,-2.1181892147263524
163.0,2.716666666666667,0.0009943197538205006,435:475,329:411,513:508:482:300:776:257:807:465,-2.1139859030827246
164.0,2.7333333333333334,0.0009943197538205006,433:477,327:415,512:509:480:302:776:257:807:464,-2.1000431076267416
165.0,2.75,0.0009943197538205006,431:481,323:421,512:509:481:301:776:257:807:464,-2.0778948311872334
166.0,2.7666666666666666,0.0009943197538205006,428:488,319:431,512:508:481:300:776:257:806:465,-2.052623750868681
167.0,2.783333333333333,0.0009943197538205006,424:496,313:443,513:508:482:300:776:257:806:465,-2.0162641207227243
168.0,2.8,0.0009943197538205006,420:506,307:458,513:507:483:299:776:257:806:465,-1.9724795679406955
169.0,2.816666666666667,0.0009943197538205006,416:519,299:478,513:508:482:300:776:257:806:465,-1.9078518085157308
170.0,2.8333333333333335,0.0009943197538205006,412:535,292:500,513:508:482:300:776:257:806:465,-1.8545904360032244
171.0,2.85,0.0009943197538205006,408:553,286:526,513:508:482:300:776:257:806:465,-1.7885972173313154
172.0,2.8666666666666667,0.0009943197538205006,404:573,282:556,513:508:483:300:776:257:806:465,-1.7092490781421539
173.0,2.8833333333333333,0.0009943197538205006,403:596,280:592,513:508:483:300:776:257:806:465,-1.6033051950769206
