time,m_per_pixel,g_center,r_center,rect_points,angle
4.716666666666667,0.0010028654386960943,943:573,1079:567,513:508:483:299:776:257:806:465,92.52611691161955
4.733333333333333,0.0010028654386960943,942:560,1078:549,513:508:483:300:776:257:806:465,94.62415132842908
4.75,0.0010028654386960943,940:551,1076:536,513:508:483:300:776:257:806:465,96.29394818895108
4.766666666666667,0.0010028654386960943,938:543,1073:525,513:508:483:300:776:257:806:465,97.59464336859145
4.783333333333333,0.0010028654386960943,937:539,1072:519,513:508:483:300:776:257:806:465,98.42696902148067
4.8,0.0010028654386960943,936:537,1071:516,513:508:483:300:776:257:806:465,98.84181456019168
4.816666666666666,0.0010028654386960943,936:537,1070:516,513:508:483:299:776:257:806:465,98.90674418377976
4.833333333333333,0.0010028654386960943,937:540,1071:520,513:508:483:300:776:257:806:465,98.48894388050472
4.85,0.0010028654386960943,938:545,1073:528,513:508:483:300:776:257:806:465,97.17724585085503
4.866666666666666,0.0010028654386960943,939:552,1075:540,513:508:483:300:776:257:806:465,95.04245106917092
4.883333333333334,0.0010028654386960943,941:562,1077:553,513:508:483:300:776:257:806:465,93.78611203538159
4.9,0.0010028654386960943,943:574,1079:572,513:508:483:300:776:257:806:465,90.84252426074042
4.916666666666667,0.0010028654386960943,944:590,1080:596,513:508:483:300:776:257:806:465,87.47388308838046
4.933333333333334,0.0010028654386960943,944:608,1080:620,513:508:483:300:776:257:806:465,84.95754893082909
4.95,0.0010028654386960943,942:628,1077:648,513:508:483:300:776:257:806:465,81.57303097851933
4.966666666666667,0.0010028654386960943,938:651,1072:681,513:508:483:300:776:257:806:465,77.38067770656923
4.983333333333333,0.0010028654386960943,932:675,1063:715,513:508:483:300:776:257:806:465,73.02028915541388
5.0,0.0010028654386960943,923:701,1049:754,513:508:483:300:776:257:806:465,67.18667789344798
5.016666666666667,0.0010028654386960943,910:728,1029:794,513:507:483:300:776:257:806:465,60.986292239097594
5.033333333333333,0.0010028654386960943,892:755,1004:833,513:507:483:299:776:257:806:465,55.14554443389634
5.05,0.0010028654386960943,870:781,973:871,513:507:483:300:776:257:806:465,48.853480453602074
5.066666666666666,0.0010028654386960943,844:806,935:905,513:507:483:300:776:257:806:464,42.58897025338877
5.083333333333333,0.0010028654386960943,813:828,893:934,513:508:483:299:776:257:806:465,37.04247477308286
5.1,0.0010028654386960943,782:845,841:963,513:507:483:299:776:257:806:465,26.56505117707799
5.116666666666666,0.0010028654386960943,746:857,786:982,513:507:483:299:776:257:806:465,17.744671625056935
5.133333333333334,0.0010028654386960943,706:865,726:994,513:507:483:299:776:257:806:464,8.8129016377444
5.15,0.0010028654386960943,666:866,667:996,513:507:483:299:776:257:806:465,0.44072807276101417
5.166666666666667,0.0010028654386960943,625:862,607:988,513:507:483:299:776:257:806:465,-8.13010235415598
5.183333333333334,0.0010028654386960943,585:851,551:973,513:507:483:299:776:257:806:465,-15.572543596810263
5.2,0.0010028654386960943,549:835,499:951,513:507:483:299:776:257:806:465,-23.31770838675507
5.216666666666667,0.0010028654386960943,519:819,452:922,513:508:483:300:775:257:806:464,-33.04341575685087
5.233333333333333,0.0010028654386960943,492:796,410:887,513:507:483:299:775:257:806:465,-42.02197934805025
5.25,0.0010028654386960943,469:772,375:850,513:508:483:299:775:257:806:465,-50.31454566994475
5.266666666666667,0.0010028654386960943,450:747,348:812,513:507:483:299:775:257:806:465,-57.49247557736109
5.283333333333333,0.0010028654386960943,435:721,326:774,513:507:483:299:776:257:806:465,-64.06919353734814
5.3,0.0010028654386960943,424:697,310:737,513:507:483:299:775:257:806:465,-70.66519146217358
5.316666666666666,0.0010028654386960943,416:673,299:700,513:507:483:299:775:257:806:465,-77.0053832080835
5.333333333333333,0.0010028654386960943,410:652,292:670,513:507:483:300:775:257:806:465,-81.32682595212023
5.35,0.0010028654386960943,407:632,288:642,513:508:483:300:775:257:806:464,-85.19651424093092
5.366666666666666,0.0010028654386960943,405:615,286:619,513:508:483:299:776:257:806:465,-88.07481629167685
5.383333333333334,0.0010028654386960943,404:600,286:597,513:508:483:299:776:257:806:465,-91.45635863433968
5.4,0.0010028654386960943,405:588,286:577,513:508:483:299:776:257:806:465,-95.28124062844512
5.416666666666667,0.0010028654386960943,405:578,287:563,513:508:483:300:776:257:806:464,-97.24450685244119
5.433333333333334,0.0010028654386960943,406:572,288:552,513:507:483:299:776:257:806:465,-99.61972779969886
5.45,0.0010028654386960943,408:567,289:546,513:508:483:300:776:257:806:464,-100.00797980144135
5.466666666666667,0.0010028654386960943,408:565,289:542,513:508:482:300:775:257:806:464,-100.93909118319215
5.483333333333333,0.0010028654386960943,408:565,289:542,513:508:483:300:776:257:806:464,-100.93909118319215
5.5,0.0010028654386960943,407:567,289:546,513:508:483:300:776:257:807:464,-100.09105723888892
5.516666666666667,0.0010028654386960943,406:572,287:554,513:508:483:300:776:257:806:464,-98.6013848587149
5.533333333333333,0.0010028654386960943,406:579,287:564,513:507:483:300:776:257:806:464,-97.18426739242686
5.55,0.0010028654386960943,405:589,286:579,513:507:483:299:776:257:806:465,-94.80348575906908
5.566666666666666,0.0010028654386960943,404:601,285:598,513:507:483:299:776:257:806:465,-91.44412553093585
5.583333333333333,0.0010028654386960943,405:616,284:619,513:507:483:299:776:257:806:465,-88.57973445360095
5.6,0.0010028654386960943,406:633,285:642,513:508:483:300:776:257:806:464,-85.74616356388081
5.616666666666666,0.0010028654386960943,409:652,288:671,513:507:483:300:776:257:806:464,-81.0760115563686
5.633333333333334,0.0010028654386960943,415:673,294:700,513:507:483:300:776:257:806:465,-77.42106476250694
5.65,0.0010028654386960943,422:695,305:734,513:507:483:300:776:257:806:465,-71.56505117707799
5.666666666666667,0.0010028654386960943,433:720,319:769,513:507:483:300:776:257:806:464,-66.74077905447172
5.683333333333334,0.0010028654386960943,447:744,339:806,513:508:483:300:776:257:806:464,-60.1409838350769
5.7,0.0010028654386960943,465:769,364:842,513:508:483:300:776:257:806:464,-54.141640223524895
5.716666666666667,0.0010028654386960943,486:793,395:878,513:507:483:299:776:257:806:465,-46.95250904939961
5.733333333333333,0.0010028654386960943,513:815,432:911,513:508:483:300:776:257:806:464,-40.155999624919325
5.75,0.0010028654386960943,542:834,476:942,513:508:483:300:776:257:806:464,-31.429565614838516
5.766666666666667,0.0010028654386960943,572:847,526:966,513:508:483:300:776:257:806:464,-21.134239880367222
5.783333333333333,0.0010028654386960943,610:859,579:984,513:507:483:300:776:257:806:464,-13.92834193915369
5.8,0.0010028654386960943,649:866,634:994,513:507:483:300:776:257:806:464,-6.683864108034118
5.816666666666666,0.0010028654386960943,689:867,694:997,513:508:483:300:776:257:806:464,2.2025981617658053
5.833333333333333,0.0010028654386960943,728:862,750:991,513:507:483:300:776:257:806:464,9.678260053133947
5.85,0.0010028654386960943,766:850,807:975,513:508:483:300:776:257:806:464,18.159490466786774
5.866666666666666,0.0010028654386960943,798:837,858:954,513:507:483:300:776:257:806:464,27.14968169778317
5.883333333333334,0.0010028654386960943,830:818,907:924,513:508:483:300:776:257:806:465,35.995220874722705
