frame_i,time,m_per_pixel,g_center,r_center,rect_points,angle
1837.0,30.667779632721203,0.0009580615166944796,1028:796,990:693,824:435:519:415:533:196:838:216,0.35344023035167305
1838.0,30.684474123539232,0.0009580615166944796,1029:804,989:701,824:435:519:415:533:196:838:216,0.3704226852855754
1839.0,30.70116861435726,0.0009580615166944796,1029:813,986:710,824:435:519:416:533:197:838:216,0.3954802994665962
1840.0,30.717863105175294,0.0009580615166944796,1028:821,982:719,824:435:519:415:533:196:839:216,0.4236689218775161
1841.0,30.734557595993323,0.0009580615166944796,1025:829,976:728,824:435:519:414:533:196:839:216,0.451695986859898
1842.0,30.751252086811352,0.0009580615166944796,1021:837,969:741,824:435:519:414:533:196:839:216,0.4964227534048819
1843.0,30.767946577629385,0.0009580615166944796,1014:845,962:752,824:435:519:414:533:196:839:216,0.5098332286596837
1844.0,30.784641068447414,0.0009580615166944796,1005:854,954:761,824:435:519:415:533:196:839:216,0.5016040541891205
1845.0,30.801335559265443,0.0009580615166944796,999:860,941:773,824:434:519:414:533:196:839:216,0.5880026035475675
1846.0,30.818030050083472,0.0009580615166944796,992:867,931:782,825:434:519:414:533:196:839:216,0.6224717045470756
1847.0,30.834724540901504,0.0009580615166944796,980:876,919:789,825:434:519:413:534:196:839:216,0.6114969742595617
1848.0,30.851419031719534,0.0009580615166944796,966:884,916:785,824:434:519:413:534:196:839:216,0.46767984521189954
1849.0,30.868113522537563,0.0009580615166944796,950:891,905:796,825:435:519:416:533:197:839:216,0.4423742229767449
1850.0,30.884808013355592,0.0009580615166944796,929:899,888:796,825:435:519:416:533:197:838:216,0.3788313368029068
1851.0,30.901502504173624,0.0009580615166944796,911:905,877:802,824:435:519:415:533:196:839:216,0.3188351107618671
1852.0,30.918196994991654,0.0009580615166944796,893:910,871:802,824:435:519:415:533:196:839:216,0.20095426368809702
1853.0,30.934891485809683,0.0009580615166944796,875:915,825:813,824:435:519:415:533:196:839:216,0.45577375597670555
1854.0,30.951585976627715,0.0009580615166944796,856:920,813:826,825:435:519:416:533:197:839:216,0.42902941004504497
1855.0,30.968280467445744,0.0009580615166944796,837:924,794:821,825:435:519:416:533:197:839:216,0.3954802994665962
1856.0,30.984974958263773,0.0009580615166944796,817:927,784:822,825:435:519:416:533:197:839:216,0.3045108832021125
1857.0,31.001669449081803,0.0009580615166944796,795:930,766:824,825:435:519:416:533:197:839:216,0.267050133578449
1858.0,31.018363939899835,0.0009580615166944796,779:931,752:830,825:435:519:416:533:197:839:216,0.26121853461453504
1859.0,31.035058430717864,0.0009580615166944796,757:933,733:834,825:435:519:416:533:197:839:216,0.23783592745745075
1860.0,31.051752921535893,0.0009580615166944796,736:934,714:838,825:435:519:416:533:197:839:216,0.22527677921405528
1861.0,31.068447412353922,0.0009580615166944796,712:934,693:839,825:435:519:415:533:197:839:216,0.19739555984988075
1862.0,31.085141903171955,0.0009580615166944796,689:934,675:839,825:435:519:416:533:197:838:216,0.14631528800503021
1863.0,31.101836393989984,0.0009580615166944796,666:933,657:838,824:435:519:414:534:196:839:216,0.09445493539504667
1864.0,31.118530884808013,0.0009580615166944796,644:932,637:835,825:435:519:415:533:197:838:216,0.07204006538682789
1865.0,31.135225375626042,0.0009580615166944796,622:931,621:832,825:435:519:416:533:197:838:216,0.010100666585321907
1866.0,31.151919866444075,0.0009580615166944796,600:928,601:829,825:435:519:416:533:197:839:216,-0.010100666585321907
1867.0,31.168614357262104,0.0009580615166944796,578:925,583:826,825:435:519:416:533:197:839:216,-0.05046217401685585
1868.0,31.185308848080133,0.0009580615166944796,557:922,566:823,825:435:519:416:533:197:839:216,-0.09065988720074511
1869.0,31.202003338898166,0.0009580615166944796,536:917,549:819,825:435:519:416:533:197:838:216,-0.13188308319837283
1870.0,31.218697829716195,0.0009580615166944796,515:912,533:814,825:436:519:416:533:197:839:216,-0.18164883000001195
1871.0,31.235392320534224,0.0009580615166944796,496:906,519:812,825:435:519:416:533:197:838:216,-0.23996617377864618
1872.0,31.252086811352253,0.0009580615166944796,472:897,505:808,825:435:519:415:533:197:838:216,-0.3550715502748894
1873.0,31.268781302170286,0.0009580615166944796,452:889,492:805,825:435:519:415:533:197:838:216,-0.4444192099010989
1874.0,31.285475792988315,0.0009580615166944796,432:881,483:801,825:435:519:416:533:197:838:216,-0.5675376247847507
1875.0,31.302170283806344,0.0009580615166944796,416:872,475:796,825:435:519:415:533:197:839:216,-0.6601315920749264
1876.0,31.318864774624373,0.0009580615166944796,402:866,467:790,825:435:519:415:533:197:839:216,-0.7075416738544792
1877.0,31.335559265442406,0.0009580615166944796,390:861,460:783,825:435:519:415:533:197:838:216,-0.73139666302148
1878.0,31.352253756260435,0.0009580615166944796,382:855,458:774,825:435:519:415:533:197:839:216,-0.7535617899703337
1879.0,31.368948247078464,0.0009580615166944796,374:848,452:766,825:435:519:415:533:197:839:217,-0.7604033697785282
1880.0,31.385642737896497,0.0009580615166944796,367:840,446:757,825:435:519:416:533:197:839:216,-0.7607118213418489
1881.0,31.402337228714526,0.0009580615166944796,362:832,441:749,825:435:519:415:533:197:838:216,-0.7607118213418489
1882.0,31.419031719532555,0.0009580615166944796,357:824,434:742,825:435:519:415:533:197:838:216,-0.7539619820411739
1883.0,31.435726210350584,0.0009580615166944796,354:816,432:735,825:435:519:415:533:197:838:216,-0.7665324773757776
1884.0,31.452420701168617,0.0009580615166944796,352:807,422:730,825:435:519:415:533:197:839:216,-0.7378150601204649
1885.0,31.469115191986646,0.0009580615166944796,350:798,419:724,825:435:519:415:533:197:839:216,-0.7504473668667956
1886.0,31.485809682804675,0.0009580615166944796,350:790,419:711,825:435:519:416:533:197:838:216,-0.7179331388755436
1887.0,31.502504173622704,0.0009580615166944796,351:782,423:704,825:435:519:416:533:197:838:216,-0.7454194762741583
1888.0,31.519198664440736,0.0009580615166944796,354:774,426:695,825:435:519:415:533:197:839:216,-0.7390737126968415
1889.0,31.535893155258766,0.0009580615166944796,359:766,428:686,825:435:519:415:533:197:839:216,-0.7117063445230994
1890.0,31.552587646076795,0.0009580615166944796,366:760,432:677,825:435:519:415:533:197:838:216,-0.6717954426417881
1891.0,31.569282136894824,0.0009580615166944796,375:754,436:668,825:435:519:415:533:197:838:216,-0.6169418905475355
1892.0,31.585976627712856,0.0009580615166944796,386:749,441:658,825:435:519:415:533:197:839:216,-0.5436452955332054
1893.0,31.602671118530886,0.0009580615166944796,398:745,446:650,825:435:519:415:533:197:838:216,-0.467849264947678
1894.0,31.619365609348915,0.0009580615166944796,410:741,452:641,825:435:519:415:533:197:838:216,-0.3976279915221293
1895.0,31.636060100166947,0.0009580615166944796,423:736,460:635,825:435:519:415:533:197:838:216,-0.3511538426006473
1896.0,31.652754590984976,0.0009580615166944796,435:732,468:627,825:435:519:415:533:197:838:216,-0.3045108832021125
1897.0,31.669449081803005,0.0009580615166944796,449:728,477:622,825:435:519:415:533:197:838:216,-0.25825221981103874
1898.0,31.686143572621035,0.0009580615166944796,463:725,486:616,825:435:519:415:533:197:838:216,-0.20795854725293414
1899.0,31.702838063439067,0.0009580615166944796,478:722,499:613,825:435:519:415:533:197:838:216,-0.19032853969190713
1900.0,31.719532554257096,0.0009580615166944796,493:721,511:611,825:435:519:416:533:197:838:216,-0.16219883346338237
