frame_i,time,m_per_pixel,g_center,r_center,rect_points,angle
1.0,0.01669449081803005,0.0037677904181619673,,,62:778:0:778:0:704:62:704,
2.0,0.0333889816360601,0.0037677904181619673,,,62:778:0:778:0:704:62:704,
3.0,0.05008347245409015,0.0037677904181619673,,,61:778:0:778:0:704:61:704,
4.0,0.0667779632721202,0.0037677904181619673,,,61:778:0:778:0:704:61:704,
5.0,0.08347245409015025,0.0037677904181619673,,,62:778:0:778:0:704:62:704,
6.0,0.1001669449081803,0.0030827895546098796,,,1673:830:1664:725:1717:721:1725:826,
7.0,0.11686143572621036,0.0030637036076759643,,,1673:831:1663:726:1717:721:1727:826,
8.0,0.1335559265442404,0.0030207215397466966,,,1673:832:1663:725:1718:720:1727:827,
9.0,0.15025041736227046,0.002986520885150197,,,1673:833:1663:725:1718:720:1728:828,
10.0,0.1669449081803005,0.002986520885150197,,,1663:830:1663:722:1719:722:1719:830,
11.0,0.18363939899833057,0.002986520885150197,,,1663:830:1663:722:1719:722:1719:830,
12.0,0.2003338898163606,0.002968267952315798,,,1663:831:1663:722:1719:722:1719:831,
13.0,0.21702838063439064,0.002968267952315798,,,1663:831:1663:722:1719:722:1719:831,
14.0,0.2337228714524207,0.002968267952315798,,,1663:831:1663:722:1719:722:1719:831,
15.0,0.25041736227045075,0.002968267952315798,,,1663:831:1663:722:1719:722:1719:831,
16.0,0.2671118530884808,0.00294685801679917,,,1663:832:1663:722:1719:722:1719:832,
17.0,0.2838063439065109,0.00294685801679917,,,1663:832:1663:722:1719:722:1719:832,
18.0,0.3005008347245409,0.00294685801679917,,,1663:832:1663:722:1719:722:1719:832,
19.0,0.31719532554257096,0.00294685801679917,,,1663:832:1663:722:1719:722:1719:832,
20.0,0.333889816360601,0.00294685801679917,,,1663:832:1663:722:1719:722:1719:832,
21.0,0.35058430717863104,0.00294685801679917,,,1663:832:1663:722:1719:722:1719:832,
22.0,0.36727879799666113,0.00294685801679917,,,1663:832:1663:722:1719:722:1719:832,
23.0,0.38397328881469117,0.00294685801679917,,,1663:832:1663:722:1719:722:1719:832,
24.0,0.4006677796327212,0.002935990530214799,,,1662:832:1662:722:1719:722:1719:832,
25.0,0.41736227045075125,0.002915079391932864,,,1662:833:1662:722:1719:722:1719:833,
26.0,0.4340567612687813,0.002915079391932864,,,1662:833:1662:722:1719:722:1719:833,
27.0,0.4507512520868114,0.002915079391932864,,,1662:833:1662:722:1719:722:1719:833,
28.0,0.4674457429048414,0.002915079391932864,,,1662:833:1662:722:1719:722:1719:833,
29.0,0.48414023372287146,0.002915079391932864,,,1662:832:1662:721:1719:721:1719:832,
30.0,0.5008347245409015,0.002915079391932864,,,1662:832:1662:721:1719:721:1719:832,
31.0,0.5175292153589316,0.002915079391932864,,,1662:833:1662:722:1719:722:1719:833,
32.0,0.5342237061769616,0.002915079391932864,,,1662:833:1662:722:1719:722:1719:833,
33.0,0.5509181969949917,0.002915079391932864,,,1662:833:1662:722:1719:722:1719:833,
34.0,0.5676126878130218,0.002915079391932864,,,1663:832:1663:723:1719:723:1719:832,
35.0,0.5843071786310517,0.002915079391932864,,,1663:831:1663:722:1719:722:1719:831,
36.0,0.6010016694490818,0.002915079391932864,,,1663:831:1663:722:1719:722:1719:831,
37.0,0.6176961602671118,0.002915079391932864,,,1664:831:1664:723:1719:723:1719:831,
38.0,0.6343906510851419,0.002915079391932864,,,1664:831:1664:723:1719:723:1719:831,
39.0,0.651085141903172,0.002915079391932864,,,1664:830:1664:723:1719:723:1719:830,
40.0,0.667779632721202,0.002915079391932864,,,1664:830:1664:723:1719:723:1719:830,
41.0,0.6844741235392321,0.002915079391932864,,,1664:829:1664:723:1719:723:1719:829,
42.0,0.7011686143572621,0.002915079391932864,,,1664:830:1664:723:1719:723:1719:830,
43.0,0.7178631051752922,0.002915079391932864,,,1664:829:1664:723:1719:723:1719:829,
44.0,0.7345575959933223,0.002915079391932864,,,1665:829:1665:723:1719:723:1719:829,
45.0,0.7512520868113522,0.002915079391932864,,,1665:828:1665:723:1719:723:1719:828,
46.0,0.7679465776293823,0.002915079391932864,,,1665:828:1665:723:1719:723:1719:828,
47.0,0.7846410684474123,0.002915079391932864,,,1665:828:1665:723:1719:723:1719:828,
48.0,0.8013355592654424,0.002915079391932864,,,1665:828:1665:723:1719:723:1719:828,
49.0,0.8180300500834725,0.002915079391932864,,,1665:828:1665:723:1719:723:1719:828,
50.0,0.8347245409015025,0.002915079391932864,,,1665:829:1665:723:1719:723:1719:829,
51.0,0.8514190317195326,0.002915079391932864,,,1665:829:1665:723:1719:723:1719:829,
52.0,0.8681135225375626,0.002915079391932864,,,1665:829:1665:723:1719:723:1719:829,
53.0,0.8848080133555927,0.002915079391932864,,,1673:831:1664:726:1718:721:1727:827,
54.0,0.9015025041736228,0.002915079391932864,,,1674:831:1663:726:1717:721:1728:826,
55.0,0.9181969949916527,0.002915079391932864,,,1674:832:1663:726:1718:721:1728:826,
56.0,0.9348914858096828,0.002915079391932864,,,1664:829:1664:723:1719:723:1719:829,
57.0,0.9515859766277128,0.002915079391932864,,,1664:829:1664:723:1719:723:1719:829,
58.0,0.9682804674457429,0.002915079391932864,,,1674:832:1663:726:1718:720:1728:827,
59.0,0.984974958263773,0.002915079391932864,,,1664:830:1664:723:1719:723:1719:830,
60.0,1.001669449081803,0.002915079391932864,,,1664:830:1664:723:1719:723:1719:830,
61.0,1.018363939899833,0.002915079391932864,,,1665:830:1665:723:1719:723:1719:830,
62.0,1.0350584307178632,0.002915079391932864,,,1665:830:1665:723:1719:723:1719:830,
63.0,1.0517529215358932,0.002915079391932864,,,1664:831:1664:723:1719:723:1719:831,
64.0,1.0684474123539232,0.002915079391932864,,,1663:831:1663:723:1719:723:1719:831,
65.0,1.0851419031719534,0.002915079391932864,,,1663:831:1663:722:1719:722:1719:831,
66.0,1.1018363939899833,0.002915079391932864,,,1663:832:1663:722:1719:722:1719:832,
67.0,1.1185308848080133,0.002915079391932864,,,1663:832:1663:722:1719:722:1719:832,
68.0,1.1352253756260435,0.002915079391932864,,,1663:832:1663:722:1719:722:1719:832,
69.0,1.1519198664440735,0.002915079391932864,,,1663:832:1663:722:1719:722:1719:832,
70.0,1.1686143572621035,0.002915079391932864,,,1663:832:1663:722:1719:722:1719:832,
71.0,1.1853088480801335,0.002915079391932864,,,1663:832:1663:722:1719:722:1719:832,
72.0,1.2020033388981637,0.002915079391932864,,,1663:832:1663:722:1719:722:1719:832,
73.0,1.2186978297161937,0.002915079391932864,,,1663:832:1663:722:1719:722:1719:832,
74.0,1.2353923205342237,0.002915079391932864,,,1663:832:1663:722:1719:722:1719:832,
75.0,1.2520868113522539,0.002915079391932864,,,1663:832:1663:722:1719:722:1719:832,
76.0,1.2687813021702838,0.002915079391932864,,,1663:832:1663:722:1719:722:1719:832,
77.0,1.2854757929883138,0.002915079391932864,,,1663:832:1663:722:1719:722:1719:832,
